ÉLÉçíˆ,çƒê∂éûä‘
148235,618.090425
148236,618.1407075
148237,618.19099
148238,618.2412725
148239,618.291555
148240,618.3418375
148241,618.39212
148242,618.4424025
148243,618.492685
148244,618.5429675
148245,618.59325
148246,618.6435325
148247,618.693815
148248,618.7440975
148249,618.79438
148250,618.8446625
148251,618.894945
148252,618.9452275
148253,618.99551
148254,619.0457925
148255,619.096075
148256,619.1463575
148257,619.19664
148258,619.2469225
148259,619.297205
148260,619.3474875
148261,619.39777
148262,619.4480525
148263,619.498335
148264,619.5486175
148265,619.5989
148266,619.6491825
148267,619.699465
148268,619.7497475
148269,619.80003
148270,619.8503125
148271,619.900595
148272,619.9508775
148273,620.00116
148274,620.0514425
148275,620.101725
148276,620.1520075
148277,620.20229
148278,620.2525725
148279,620.302855
148280,620.3531375
148281,620.40342
148282,620.4537025
148283,620.503985
148284,620.5542675
148285,620.60455
148286,620.6548325
148287,620.705115
148288,620.7553975
148289,620.80568
148290,620.8559625
148291,620.906245
148292,620.9565275
148293,621.00681
148294,621.0570925
148295,621.107375
148296,621.1576575
148297,621.20794
148298,621.2582225
148299,621.308505
148300,621.3587875
148301,621.40907
148302,621.4593525
148303,621.509635
148304,621.5599175
148305,621.6102
148306,621.6604825
148307,621.710765
148308,621.7610475
148309,621.81133
148310,621.8616125
148311,621.911895
148312,621.9621775
148313,622.01246
148314,622.0627425
148315,622.113025
148316,622.1633075
148317,622.21359
148318,622.2638725
148319,622.314155
148320,622.3644375
148321,622.41472
148322,622.4650025
148323,622.515285
148324,622.5655675
148325,622.61585
148326,622.6661325
148327,622.716415
148328,622.7666975
148329,622.81698
148330,622.8672625
148331,622.917545
148332,622.9678275
148333,623.01811
148334,623.0683925
148335,623.118675
148336,623.1689575
148337,623.21924
148338,623.2695225
148339,623.319805
148340,623.3700875
148341,623.42037
148342,623.4706525
148343,623.520935
148344,623.5712175
148345,623.6215
148346,623.6717825
148347,623.722065
148348,623.7723475
148349,623.82263
148350,623.8729125
148351,623.923195
148352,623.9734775
148353,624.02376
148354,624.0740425
148355,624.124325
148356,624.1746075
148357,624.22489
148358,624.2751725
148359,624.325455
148360,624.3757375
148361,624.42602
148362,624.4763025
148363,624.526585
148364,624.5768675
148365,624.62715
148366,624.6774325
148367,624.727715
148368,624.7779975
148369,624.82828
148370,624.8785625
148371,624.928845
148372,624.9791275
148373,625.02941
148374,625.0796925
148375,625.129975
148376,625.1802575
148377,625.23054
148378,625.2808225
148379,625.331105
148380,625.3813875
148381,625.43167
148382,625.4819525
148383,625.532235
148384,625.5825175
148385,625.6328
148386,625.6830825
148387,625.733365
148388,625.7836475
148389,625.83393
148390,625.8842125
148391,625.934495
148392,625.9847775
148393,626.03506
148394,626.0853425
148395,626.135625
148396,626.1859075
148397,626.23619
148398,626.2864725
148399,626.336755
148400,626.3870375
148401,626.43732
148402,626.4876025
148403,626.537885
148404,626.5881675
148405,626.63845
148406,626.6887325
148407,626.739015
148408,626.7892975
148409,626.83958
148410,626.8898625
148411,626.940145
148412,626.9904275
148413,627.04071
148414,627.0909925
148415,627.141275
148416,627.1915575
148417,627.24184
148418,627.2921225
148419,627.342405
148420,627.3926875
148421,627.44297
148422,627.4932525
148423,627.543535
148424,627.5938175
148425,627.6441
148426,627.6943825
148427,627.744665
148428,627.7949475
148429,627.84523
148430,627.8955125
148431,627.945795
148432,627.9960775
148433,628.04636
148434,628.0966425
148435,628.146925
148436,628.1972075
148437,628.24749
148438,628.2977725
148439,628.348055
148440,628.3983375
148441,628.44862
148442,628.4989025
148443,628.549185
148444,628.5994675
148445,628.64975
148446,628.7000325
148447,628.750315
148448,628.8005975
148449,628.85088
148450,628.9011625
148451,628.951445
148452,629.0017275
148453,629.05201
148454,629.1022925
148455,629.152575
148456,629.2028575
148457,629.25314
148458,629.3034225
148459,629.353705
148460,629.4039875
148461,629.45427
148462,629.5045525
148463,629.554835
148464,629.6051175
148465,629.6554
148466,629.7056825
148467,629.755965
148468,629.8062475
148469,629.85653
148470,629.9068125
148471,629.957095
148472,630.0073775
148473,630.05766
148474,630.1079425
148475,630.158225
148476,630.2085075
148477,630.25879
148478,630.3090725
148479,630.359355
148480,630.4096375
148481,630.45992
148482,630.5102025
148483,630.560485
148484,630.6107675
148485,630.66105
148486,630.7113325
148487,630.761615
148488,630.8118975
148489,630.86218
148490,630.9124625
148491,630.962745
148492,631.0130275
148493,631.06331
148494,631.1135925
148495,631.163875
148496,631.2141575
148497,631.26444
148498,631.3147225
148499,631.365005
148500,631.4152875
148501,631.46557
148502,631.5158525
148503,631.566135
148504,631.6164175
148505,631.6667
148506,631.7169825
148507,631.767265
148508,631.8175475
148509,631.86783
148510,631.9181125
148511,631.968395
148512,632.0186775
148513,632.06896
148514,632.1192425
148515,632.169525
148516,632.2198075
148517,632.27009
148518,632.3203725
148519,632.370655
148520,632.4209375
148521,632.47122
148522,632.5215025
148523,632.571785
148524,632.6220675
148525,632.67235
148526,632.7226325
148527,632.772915
148528,632.8231975
148529,632.87348
148530,632.9237625
148531,632.974045
148532,633.0243275
148533,633.07461
148534,633.1248925
148535,633.175175
148536,633.2254575
148537,633.27574
148538,633.3260225
148539,633.376305
148540,633.4265875
148541,633.47687
148542,633.5271525
148543,633.577435
148544,633.6277175
148545,633.678
148546,633.7282825
148547,633.778565
148548,633.8288475
148549,633.87913
148550,633.9294125
148551,633.979695
148552,634.0299775
148553,634.08026
148554,634.1305425
148555,634.180825
148556,634.2311075
148557,634.28139
148558,634.3316725
148559,634.381955
148560,634.4322375
148561,634.48252
148562,634.5328025
148563,634.583085
148564,634.6333675
148565,634.68365
148566,634.7339325
148567,634.784215
148568,634.8344975
148569,634.88478
148570,634.9350625
148571,634.985345
148572,635.0356275
148573,635.08591
148574,635.1361925
148575,635.186475
148576,635.2367575
148577,635.28704
148578,635.3373225
148579,635.387605
148580,635.4378875
148581,635.48817
148582,635.5384525
148583,635.588735
148584,635.6390175
148585,635.6893
148586,635.7395825
148587,635.789865
148588,635.8401475
148589,635.89043
148590,635.9407125
148591,635.990995
148592,636.0412775
148593,636.09156
148594,636.1418425
148595,636.192125
148596,636.2424075
148597,636.29269
148598,636.3429725
148599,636.393255
148600,636.4435375
148601,636.49382
148602,636.5441025
148603,636.594385
148604,636.6446675
148605,636.69495
148606,636.7452325
148607,636.795515
148608,636.8457975
148609,636.89608
148610,636.9463625
148611,636.996645
148612,637.0469275
148613,637.09721
148614,637.1474925
148615,637.197775
148616,637.2480575
148617,637.29834
148618,637.3486225
148619,637.398905
148620,637.4491875
148621,637.49947
148622,637.5497525
148623,637.600035
148624,637.6503175
148625,637.7006
148626,637.7508825
148627,637.801165
148628,637.8514475
148629,637.90173
148630,637.9520125
148631,638.002295
148632,638.0525775
148633,638.10286
148634,638.1531425
148635,638.203425
148636,638.2537075
148637,638.30399
148638,638.3542725
148639,638.404555
148640,638.4548375
148641,638.50512
148642,638.5554025
148643,638.605685
148644,638.6559675
148645,638.70625
148646,638.7565325
148647,638.806815
148648,638.8570975
148649,638.90738
148650,638.9576625
148651,639.007945
148652,639.0582275
148653,639.10851
148654,639.1587925
148655,639.209075
148656,639.2593575
148657,639.30964
148658,639.3599225
148659,639.410205
148660,639.4604875
148661,639.51077
148662,639.5610525
148663,639.611335
148664,639.6616175
148665,639.7119
148666,639.7621825
148667,639.812465
148668,639.8627475
148669,639.91303
148670,639.9633125
148671,640.013595
148672,640.0638775
148673,640.11416
148674,640.1644425
148675,640.214725
148676,640.2650075
148677,640.31529
148678,640.3655725
148679,640.415855
148680,640.4661375
148681,640.51642
148682,640.5667025
148683,640.616985
148684,640.6672675
148685,640.71755
148686,640.7678325
148687,640.818115
148688,640.8683975
148689,640.91868
148690,640.9689625
148691,641.019245
148692,641.0695275
148693,641.11981
148694,641.1700925
148695,641.220375
148696,641.2706575
148697,641.32094
148698,641.3712225
148699,641.421505
148700,641.4717875
148701,641.52207
148702,641.5723525
148703,641.622635
148704,641.6729175
148705,641.7232
148706,641.7734825
148707,641.823765
148708,641.8740475
148709,641.92433
148710,641.9746125
148711,642.024895
148712,642.0751775
148713,642.12546
148714,642.1757425
148715,642.226025
148716,642.2763075
148717,642.32659
148718,642.3768725
148719,642.427155
148720,642.4774375
148721,642.52772
148722,642.5780025
148723,642.628285
148724,642.6785675
148725,642.72885
148726,642.7791325
148727,642.829415
148728,642.8796975
148729,642.92998
148730,642.9802625
148731,643.030545
148732,643.0808275
148733,643.13111
148734,643.1813925
148735,643.231675
148736,643.2819575
148737,643.33224
148738,643.3825225
148739,643.432805
148740,643.4830875
148741,643.53337
148742,643.5836525
148743,643.633935
148744,643.6842175
148745,643.7345
148746,643.7847825
148747,643.835065
148748,643.8853475
148749,643.93563
148750,643.9859125
148751,644.036195
148752,644.0864775
148753,644.13676
148754,644.1870425
148755,644.237325
148756,644.2876075
148757,644.33789
148758,644.3881725
148759,644.438455
148760,644.4887375
148761,644.53902
148762,644.5893025
148763,644.639585
148764,644.6898675
148765,644.74015
148766,644.7904325
148767,644.840715
148768,644.8909975
148769,644.94128
148770,644.9915625
148771,645.041845
148772,645.0921275
148773,645.14241
148774,645.1926925
148775,645.242975
148776,645.2932575
148777,645.34354
148778,645.3938225
148779,645.444105
148780,645.4943875
148781,645.54467
148782,645.5949525
148783,645.645235
148784,645.6955175
148785,645.7458
148786,645.7960825
148787,645.846365
148788,645.8966475
148789,645.94693
148790,645.9972125
148791,646.047495
148792,646.0977775
148793,646.14806
148794,646.1983425
148795,646.248625
148796,646.2989075
148797,646.34919
148798,646.3994725
148799,646.449755
148800,646.5000375
148801,646.55032
148802,646.6006025
148803,646.650885
148804,646.7011675
148805,646.75145
148806,646.8017325
148807,646.852015
148808,646.9022975
148809,646.95258
148810,647.0028625
148811,647.053145
148812,647.1034275
148813,647.15371
148814,647.2039925
148815,647.254275
148816,647.3045575
148817,647.35484
148818,647.4051225
148819,647.455405
148820,647.5056875
148821,647.55597
148822,647.6062525
148823,647.656535
148824,647.7068175
148825,647.7571
148826,647.8073825
148827,647.857665
148828,647.9079475
148829,647.95823
148830,648.0085125
148831,648.058795
148832,648.1090775
148833,648.15936
148834,648.2096425
148835,648.259925
148836,648.3102075
148837,648.36049
148838,648.4107725
148839,648.461055
148840,648.5113375
148841,648.56162
148842,648.6119025
148843,648.662185
148844,648.7124675
148845,648.76275
148846,648.8130325
148847,648.863315
148848,648.9135975
148849,648.96388
148850,649.0141625
148851,649.064445
148852,649.1147275
148853,649.16501
148854,649.2152925
148855,649.265575
148856,649.3158575
148857,649.36614
148858,649.4164225
148859,649.466705
148860,649.5169875
148861,649.56727
148862,649.6175525
148863,649.667835
148864,649.7181175
148865,649.7684
148866,649.8186825
148867,649.868965
148868,649.9192475
148869,649.96953
148870,650.0198125
148871,650.070095
148872,650.1203775
148873,650.17066
148874,650.2209425
148875,650.271225
148876,650.3215075
148877,650.37179
148878,650.4220725
148879,650.472355
148880,650.5226375
148881,650.57292
148882,650.6232025
148883,650.673485
148884,650.7237675
148885,650.77405
148886,650.8243325
148887,650.874615
148888,650.9248975
148889,650.97518
148890,651.0254625
148891,651.075745
148892,651.1260275
148893,651.17631
148894,651.2265925
148895,651.276875
148896,651.3271575
148897,651.37744
148898,651.4277225
148899,651.478005
148900,651.5282875
148901,651.57857
148902,651.6288525
148903,651.679135
148904,651.7294175
148905,651.7797
148906,651.8299825
148907,651.880265
148908,651.9305475
148909,651.98083
148910,652.0311125
148911,652.081395
148912,652.1316775
148913,652.18196
148914,652.2322425
148915,652.282525
148916,652.3328075
148917,652.38309
148918,652.4333725
148919,652.483655
148920,652.5339375
148921,652.58422
148922,652.6345025
148923,652.684785
148924,652.7350675
148925,652.78535
148926,652.8356325
148927,652.885915
148928,652.9361975
148929,652.98648
148930,653.0367625
148931,653.087045
148932,653.1373275
148933,653.18761
148934,653.2378925
148935,653.288175
148936,653.3384575
148937,653.38874
148938,653.4390225
148939,653.489305
148940,653.5395875
148941,653.58987
148942,653.6401525
148943,653.690435
148944,653.7407175
148945,653.791
148946,653.8412825
148947,653.891565
148948,653.9418475
148949,653.99213
148950,654.0424125
148951,654.092695
148952,654.1429775
148953,654.19326
148954,654.2435425
148955,654.293825
148956,654.3441075
148957,654.39439
148958,654.4446725
148959,654.494955
148960,654.5452375
148961,654.59552
148962,654.6458025
148963,654.696085
148964,654.7463675
148965,654.79665
148966,654.8469325
148967,654.897215
148968,654.9474975
148969,654.99778
148970,655.0480625
148971,655.098345
148972,655.1486275
148973,655.19891
148974,655.2491925
148975,655.299475
148976,655.3497575
148977,655.40004
148978,655.4503225
148979,655.500605
148980,655.5508875
148981,655.60117
148982,655.6514525
148983,655.701735
148984,655.7520175
148985,655.8023
148986,655.8525825
148987,655.902865
148988,655.9531475
148989,656.00343
148990,656.0537125
148991,656.103995
148992,656.1542775
148993,656.20456
148994,656.2548425
148995,656.305125
148996,656.3554075
148997,656.40569
148998,656.4559725
148999,656.506255
149000,656.5565375
149001,656.60682
149002,656.6571025
149003,656.707385
149004,656.7576675
149005,656.80795
149006,656.8582325
149007,656.908515
149008,656.9587975
149009,657.00908
149010,657.0593625
149011,657.109645
149012,657.1599275
149013,657.21021
149014,657.2604925
149015,657.310775
149016,657.3610575
149017,657.41134
149018,657.4616225
149019,657.511905
149020,657.5621875
149021,657.61247
149022,657.6627525
149023,657.713035
149024,657.7633175
149025,657.8136
149026,657.8638825
149027,657.914165
149028,657.9644475
149029,658.01473
149030,658.0650125
149031,658.115295
149032,658.1655775
149033,658.21586
149034,658.2661425
149035,658.316425
149036,658.3667075
149037,658.41699
149038,658.4672725
149039,658.517555
149040,658.5678375
149041,658.61812
149042,658.6684025
149043,658.718685
149044,658.7689675
149045,658.81925
149046,658.8695325
149047,658.919815
149048,658.9700975
149049,659.02038
149050,659.0706625
149051,659.120945
149052,659.1712275
149053,659.22151
149054,659.2717925
149055,659.322075
149056,659.3723575
149057,659.42264
149058,659.4729225
149059,659.523205
149060,659.5734875
149061,659.62377
149062,659.6740525
149063,659.724335
149064,659.7746175
149065,659.8249
149066,659.8751825
149067,659.925465
149068,659.9757475
149069,660.02603
149070,660.0763125
149071,660.126595
149072,660.1768775
149073,660.22716
149074,660.2774425
149075,660.327725
149076,660.3780075
149077,660.42829
149078,660.4785725
149079,660.528855
149080,660.5791375
149081,660.62942
149082,660.6797025
149083,660.729985
149084,660.7802675
149085,660.83055
149086,660.8808325
149087,660.931115
149088,660.9813975
149089,661.03168
149090,661.0819625
149091,661.132245
149092,661.1825275
149093,661.23281
149094,661.2830925
149095,661.333375
149096,661.3836575
149097,661.43394
149098,661.4842225
149099,661.534505
149100,661.5847875
149101,661.63507
149102,661.6853525
149103,661.735635
149104,661.7859175
149105,661.8362
149106,661.8864825
149107,661.936765
149108,661.9870475
149109,662.03733
149110,662.0876125
149111,662.137895
149112,662.1881775
149113,662.23846
149114,662.2887425
149115,662.339025
149116,662.3893075
149117,662.43959
149118,662.4898725
149119,662.540155
149120,662.5904375
149121,662.64072
149122,662.6910025
149123,662.741285
149124,662.7915675
149125,662.84185
149126,662.8921325
149127,662.942415
149128,662.9926975
149129,663.04298
149130,663.0932625
149131,663.143545
149132,663.1938275
149133,663.24411
149134,663.2943925
149135,663.344675
149136,663.3949575
149137,663.44524
149138,663.4955225
149139,663.545805
149140,663.5960875
149141,663.64637
149142,663.6966525
149143,663.746935
149144,663.7972175
149145,663.8475
149146,663.8977825
149147,663.948065
149148,663.9983475
149149,664.04863
149150,664.0989125
149151,664.149195
149152,664.1994775
149153,664.24976
149154,664.3000425
149155,664.350325
149156,664.4006075
149157,664.45089
149158,664.5011725
149159,664.551455
149160,664.6017375
149161,664.65202
149162,664.7023025
149163,664.752585
149164,664.8028675
149165,664.85315
149166,664.9034325
149167,664.953715
149168,665.0039975
149169,665.05428
149170,665.1045625
149171,665.154845
149172,665.2051275
149173,665.25541
149174,665.3056925
149175,665.355975
149176,665.4062575
149177,665.45654
149178,665.5068225
149179,665.557105
149180,665.6073875
149181,665.65767
149182,665.7079525
149183,665.758235
149184,665.8085175
149185,665.8588
149186,665.9090825
149187,665.959365
149188,666.0096475
149189,666.05993
149190,666.1102125
149191,666.160495
149192,666.2107775
149193,666.26106
149194,666.3113425
149195,666.361625
149196,666.4119075
149197,666.46219
149198,666.5124725
149199,666.562755
149200,666.6130375
149201,666.66332
149202,666.7136025
149203,666.763885
149204,666.8141675
149205,666.86445
149206,666.9147325
149207,666.965015
149208,667.0152975
149209,667.06558
149210,667.1158625
149211,667.166145
149212,667.2164275
149213,667.26671
149214,667.3169925
149215,667.367275
149216,667.4175575
149217,667.46784
149218,667.5181225
149219,667.568405
149220,667.6186875
149221,667.66897
149222,667.7192525
149223,667.769535
149224,667.8198175
149225,667.8701
149226,667.9203825
149227,667.970665
149228,668.0209475
149229,668.07123
149230,668.1215125
149231,668.171795
149232,668.2220775
149233,668.27236
149234,668.3226425
149235,668.372925
149236,668.4232075
149237,668.47349
149238,668.5237725
149239,668.574055
149240,668.6243375
149241,668.67462
149242,668.7249025
149243,668.775185
149244,668.8254675
149245,668.87575
149246,668.9260325
149247,668.976315
149248,669.0265975
149249,669.07688
149250,669.1271625
149251,669.177445
149252,669.2277275
149253,669.27801
149254,669.3282925
149255,669.378575
149256,669.4288575
149257,669.47914
149258,669.5294225
149259,669.579705
149260,669.6299875
149261,669.68027
149262,669.7305525
149263,669.780835
149264,669.8311175
149265,669.8814
149266,669.9316825
149267,669.981965
149268,670.0322475
149269,670.08253
149270,670.1328125
149271,670.183095
149272,670.2333775
149273,670.28366
149274,670.3339425
149275,670.384225
149276,670.4345075
149277,670.48479
149278,670.5350725
149279,670.585355
149280,670.6356375
149281,670.68592
149282,670.7362025
149283,670.786485
149284,670.8367675
149285,670.88705
149286,670.9373325
149287,670.987615
149288,671.0378975
149289,671.08818
149290,671.1384625
149291,671.188745
149292,671.2390275
149293,671.28931
149294,671.3395925
149295,671.389875
149296,671.4401575
149297,671.49044
149298,671.5407225
149299,671.591005
149300,671.6412875
149301,671.69157
149302,671.7418525
149303,671.792135
149304,671.8424175
149305,671.8927
149306,671.9429825
149307,671.993265
149308,672.0435475
149309,672.09383
149310,672.1441125
149311,672.194395
149312,672.2446775
149313,672.29496
149314,672.3452425
149315,672.395525
149316,672.4458075
149317,672.49609
149318,672.5463725
149319,672.596655
149320,672.6469375
149321,672.69722
149322,672.7475025
149323,672.797785
149324,672.8480675
149325,672.89835
149326,672.9486325
149327,672.998915
149328,673.0491975
149329,673.09948
149330,673.1497625
149331,673.200045
149332,673.2503275
149333,673.30061
149334,673.3508925
149335,673.401175
149336,673.4514575
149337,673.50174
149338,673.5520225
149339,673.602305
149340,673.6525875
149341,673.70287
149342,673.7531525
149343,673.803435
149344,673.8537175
149345,673.904
149346,673.9542825
149347,674.004565
149348,674.0548475
149349,674.10513
149350,674.1554125
149351,674.205695
149352,674.2559775
149353,674.30626
149354,674.3565425
149355,674.406825
149356,674.4571075
149357,674.50739
149358,674.5576725
149359,674.607955
149360,674.6582375
149361,674.70852
149362,674.7588025
149363,674.809085
149364,674.8593675
149365,674.90965
149366,674.9599325
149367,675.010215
149368,675.0604975
149369,675.11078
149370,675.1610625
149371,675.211345
149372,675.2616275
149373,675.31191
149374,675.3621925
149375,675.412475
149376,675.4627575
149377,675.51304
149378,675.5633225
149379,675.613605
149380,675.6638875
149381,675.71417
149382,675.7644525
149383,675.814735
149384,675.8650175
149385,675.9153
149386,675.9655825
149387,676.015865
149388,676.0661475
149389,676.11643
149390,676.1667125
149391,676.216995
149392,676.2672775
149393,676.31756
149394,676.3678425
149395,676.418125
149396,676.4684075
149397,676.51869
149398,676.5689725
149399,676.619255
149400,676.6695375
149401,676.71982
149402,676.7701025
149403,676.820385
149404,676.8706675
149405,676.92095
149406,676.9712325
149407,677.021515
149408,677.0717975
149409,677.12208
149410,677.1723625
149411,677.222645
149412,677.2729275
149413,677.32321
149414,677.3734925
149415,677.423775
149416,677.4740575
149417,677.52434
149418,677.5746225
149419,677.624905
149420,677.6751875
149421,677.72547
149422,677.7757525
149423,677.826035
149424,677.8763175
149425,677.9266
149426,677.9768825
149427,678.027165
149428,678.0774475
149429,678.12773
149430,678.1780125
149431,678.228295
149432,678.2785775
149433,678.32886
149434,678.3791425
149435,678.429425
149436,678.4797075
149437,678.52999
149438,678.5802725
149439,678.630555
149440,678.6808375
149441,678.73112
149442,678.7814025
149443,678.831685
149444,678.8819675
149445,678.93225
149446,678.9825325
149447,679.032815
149448,679.0830975
149449,679.13338
149450,679.1836625
149451,679.233945
149452,679.2842275
149453,679.33451
149454,679.3847925
149455,679.435075
149456,679.4853575
149457,679.53564
149458,679.5859225
149459,679.636205
149460,679.6864875
149461,679.73677
149462,679.7870525
149463,679.837335
149464,679.8876175
149465,679.9379
149466,679.9881825
149467,680.038465
149468,680.0887475
149469,680.13903
149470,680.1893125
149471,680.239595
149472,680.2898775
149473,680.34016
149474,680.3904425
149475,680.440725
149476,680.4910075
149477,680.54129
149478,680.5915725
149479,680.641855
149480,680.6921375
149481,680.74242
149482,680.7927025
149483,680.842985
149484,680.8932675
149485,680.94355
149486,680.9938325
149487,681.044115
149488,681.0943975
149489,681.14468
149490,681.1949625
149491,681.245245
149492,681.2955275
149493,681.34581
149494,681.3960925
149495,681.446375
149496,681.4966575
149497,681.54694
149498,681.5972225
149499,681.647505
149500,681.6977875
149501,681.74807
149502,681.7983525
149503,681.848635
149504,681.8989175
149505,681.9492
149506,681.9994825
149507,682.049765
149508,682.1000475
149509,682.15033
149510,682.2006125
149511,682.250895
149512,682.3011775
149513,682.35146
149514,682.4017425
149515,682.452025
149516,682.5023075
149517,682.55259
149518,682.6028725
149519,682.653155
149520,682.7034375
149521,682.75372
149522,682.8040025
149523,682.854285
149524,682.9045675
149525,682.95485
149526,683.0051325
149527,683.055415
149528,683.1056975
149529,683.15598
149530,683.2062625
149531,683.256545
149532,683.3068275
149533,683.35711
149534,683.4073925
149535,683.457675
149536,683.5079575
149537,683.55824
149538,683.6085225
149539,683.658805
149540,683.7090875
149541,683.75937
149542,683.8096525
149543,683.859935
149544,683.9102175
149545,683.9605
149546,684.0107825
149547,684.061065
149548,684.1113475
149549,684.16163
149550,684.2119125
149551,684.262195
149552,684.3124775
149553,684.36276
149554,684.4130425
149555,684.463325
149556,684.5136075
149557,684.56389
149558,684.6141725
149559,684.664455
149560,684.7147375
149561,684.76502
149562,684.8153025
149563,684.865585
149564,684.9158675
149565,684.96615
149566,685.0164325
149567,685.066715
149568,685.1169975
149569,685.16728
149570,685.2175625
149571,685.267845
149572,685.3181275
149573,685.36841
149574,685.4186925
149575,685.468975
149576,685.5192575
149577,685.56954
149578,685.6198225
149579,685.670105
149580,685.7203875
149581,685.77067
149582,685.8209525
149583,685.871235
149584,685.9215175
149585,685.9718
149586,686.0220825
149587,686.072365
149588,686.1226475
149589,686.17293
149590,686.2232125
149591,686.273495
149592,686.3237775
149593,686.37406
149594,686.4243425
149595,686.474625
149596,686.5249075
149597,686.57519
149598,686.6254725
149599,686.675755
149600,686.7260375
149601,686.77632
149602,686.8266025
149603,686.876885
149604,686.9271675
149605,686.97745
149606,687.0277325
149607,687.078015
149608,687.1282975
149609,687.17858
149610,687.2288625
149611,687.279145
149612,687.3294275
149613,687.37971
149614,687.4299925
149615,687.480275
149616,687.5305575
149617,687.58084
149618,687.6311225
149619,687.681405
149620,687.7316875
149621,687.78197
149622,687.8322525
149623,687.882535
149624,687.9328175
149625,687.9831
149626,688.0333825
149627,688.083665
149628,688.1339475
149629,688.18423
149630,688.2345125
149631,688.284795
149632,688.3350775
149633,688.38536
149634,688.4356425
149635,688.485925
149636,688.5362075
149637,688.58649
149638,688.6367725
149639,688.687055
149640,688.7373375
149641,688.78762
149642,688.8379025
149643,688.888185
149644,688.9384675
149645,688.98875
149646,689.0390325
149647,689.089315
149648,689.1395975
149649,689.18988
149650,689.2401625
149651,689.290445
149652,689.3407275
149653,689.39101
149654,689.4412925
149655,689.491575
149656,689.5418575
149657,689.59214
149658,689.6424225
149659,689.692705
149660,689.7429875
149661,689.79327
149662,689.8435525
149663,689.893835
149664,689.9441175
149665,689.9944
149666,690.0446825
149667,690.094965
149668,690.1452475
149669,690.19553
149670,690.2458125
149671,690.296095
149672,690.3463775
149673,690.39666
149674,690.4469425
149675,690.497225
149676,690.5475075
149677,690.59779
149678,690.6480725
149679,690.698355
149680,690.7486375
149681,690.79892
149682,690.8492025
149683,690.899485
149684,690.9497675
149685,732
149686,732.0568458
149687,732.1136916
149688,732.1705374
149689,732.2273832
149690,732.284229
149691,732.3410748
149692,732.3979206
149693,732.4547664
149694,732.5116122
149695,732.568458
149696,732.6253038
149697,732.6821496
149698,732.7389954
149699,732.7958412
149700,732.852687
149701,732.9095328
149702,732.9663786
149703,733.0232244
149704,733.0800702
149705,733.136916
149706,733.1937618
149707,733.2506076
149708,733.3074534
149709,733.3642992
149710,733.421145
149711,733.4779908
149712,733.5348366
149713,733.5916824
149714,733.6485282
149715,733.705374
149716,733.7622198
149717,733.8190656
149718,733.8759114
149719,733.9327572
149720,733.989603
149721,734.0464488
149722,734.1032946
149723,734.1601404
149724,734.2169862
149725,734.273832
149726,734.3306778
149727,734.3875236
149728,734.4443694
149729,734.5012152
149730,734.558061
149731,734.6149068
149732,734.6717526
149733,734.7285984
149734,734.7854442
149735,734.84229
149736,734.8991358
149737,734.9559816
149738,735.0128274
149739,735.0696732
149740,735.126519
149741,735.1833648
149742,735.2402106
149743,735.2970564
149744,735.3539022
149745,735.410748
149746,735.4675938
149747,735.5244396
149748,735.5812854
149749,735.6381312
149750,735.694977
149751,735.7518228
149752,735.8086686
149753,735.8655144
149754,735.9223602
149755,735.979206
149756,736.0360518
149757,736.0928976
149758,736.1497434
149759,736.2065892
149760,736.263435
149761,736.3202808
149762,736.3771266
149763,736.4339724
149764,736.4908182
149765,736.547664
149766,736.6045098
149767,736.6613556
149768,736.7182014
149769,736.7750472
149770,736.831893
149771,736.8887388
149772,736.9455846
149773,737.0024304
149774,737.0592762
149775,737.116122
149776,737.1729678
149777,737.2298136
149778,737.2866594
149779,737.3435052
149780,737.400351
149781,737.4571968
149782,737.5140426
149783,737.5708884
149784,737.6277342
149785,737.68458
149786,737.7414258
149787,737.7982716
149788,737.8551174
149789,737.9119632
149790,737.968809
149791,738.0256548
149792,738.0825006
149793,738.1393464
149794,738.1961922
149795,738.253038
149796,738.3098838
149797,738.3667296
149798,738.4235754
149799,738.4804212
149800,738.537267
149801,738.5941128
149802,738.6509586
149803,738.7078044
149804,738.7646502
149805,738.821496
149806,738.8783418
149807,738.9351876
149808,738.9920334
149809,739.0488792
149810,739.105725
149811,739.1625708
149812,739.2194166
149813,739.2762624
149814,739.3331082
149815,739.389954
149816,739.4467998
149817,739.5036456
149818,739.5604914
149819,739.6173372
149820,739.674183
149821,739.7310288
149822,739.7878746
149823,739.8447204
149824,739.9015662
149825,739.958412
149826,740.0152578
149827,740.0721036
149828,740.1289494
149829,740.1857952
149830,740.242641
149831,740.2994868
149832,740.3563326
149833,740.4131784
149834,740.4700242
149835,740.52687
149836,740.5837158
149837,740.6405616
149838,740.6974074
149839,740.7542532
149840,740.811099
149841,740.8679448
149842,740.9247906
149843,740.9816364
149844,741.0384822
149845,741.095328
149846,741.1521738
149847,741.2090196
149848,741.2658654
149849,741.3227112
149850,741.379557
149851,741.4364028
149852,741.4932486
149853,741.5500944
149854,741.6069402
149855,741.663786
149856,741.7206318
149857,741.7774776
149858,741.8343234
149859,741.8911692
149860,741.948015
149861,742.0048608
149862,742.0617066
149863,742.1185524
149864,742.1753982
149865,742.232244
149866,742.2890898
149867,742.3459356
149868,742.4027814
149869,742.4596272
149870,742.516473
149871,742.5733188
149872,742.6301646
